year,month,day,season_name,hour_24h,beehive_temperature_c,beehive_humidity_percent,beehive_weight_kg,beehive_sound_db,beehive_activity_0_10,co2_ppm,voc_level,pollen_level,latitude,longitude,beehive_sun_exposure
2025,February,16,summer,12:00,30.0,61,50.40,57,6,660,Medium,High,-35.0497,-58.4278,Sun
2025,February,16,summer,13:00,29.8,62,50.40,57,6,660,Medium,High,-35.0497,-58.4278,Sun
2025,February,16,summer,14:00,29.5,63,50.40,56,5,640,Medium,High,-35.0497,-58.4278,Sun
2025,February,16,summer,15:00,29.0,65,50.35,54,5,590,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,16,summer,16:00,28.0,67,50.30,51,4,540,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,16,summer,17:00,27.0,70,50.25,48,3,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,16,summer,18:00,26.5,72,50.20,46,2,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,19:00,26.0,73,50.20,45,2,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,20:00,25.8,74,50.20,44,1,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,21:00,25.7,74,50.20,44,1,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,22:00,25.6,74,50.20,44,1,448,Low,Low,-35.0497,-58.4278,Shade
2025,February,16,summer,23:00,25.5,73,50.20,44,1,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,00:00,25.4,72,50.10,43,1,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,01:00,25.0,74,50.10,41,1,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,02:00,24.5,75,50.10,39,0,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,03:00,24.0,76,50.10,39,0,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,04:00,23.8,77,50.10,40,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,05:00,24.0,76,50.10,41,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,06:00,24.5,75,50.10,44,2,430,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,17,summer,07:00,25.5,72,50.10,48,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,17,summer,08:00,26.5,70,50.15,51,4,510,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,17,summer,09:00,27.5,67,50.20,54,5,560,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,10:00,28.5,65,50.25,57,6,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,11:00,29.0,62,50.30,57,6,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,12:00,29.5,60,50.30,57,6,650,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,13:00,29.3,61,50.30,56,5,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,14:00,29.0,62,50.30,55,5,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,17,summer,15:00,28.5,64,50.25,53,4,560,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,17,summer,16:00,27.5,66,50.20,50,3,510,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,17,summer,17:00,26.5,68,50.18,47,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,17,summer,18:00,26.0,70,50.15,45,2,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,19:00,25.5,71,50.15,44,2,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,20:00,25.3,72,50.15,43,1,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,21:00,25.2,72,50.15,43,1,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,22:00,25.1,72,50.15,43,1,428,Low,Low,-35.0497,-58.4278,Shade
2025,February,17,summer,23:00,25.0,71,50.15,43,1,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,00:00,26.5,70,50.20,44,1,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,01:00,26.0,71,50.20,42,1,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,02:00,25.5,72,50.20,40,0,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,03:00,25.0,73,50.20,40,0,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,04:00,24.8,74,50.20,41,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,05:00,25.0,73,50.20,42,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,06:00,25.5,72,50.20,46,2,430,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,07:00,26.5,70,50.20,50,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,08:00,27.5,68,50.30,53,4,520,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,09:00,28.5,65,50.40,56,5,570,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,10:00,29.5,62,50.45,59,6,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,11:00,30.0,60,50.50,59,6,640,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,12:00,30.5,58,50.50,58,6,660,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,13:00,30.2,59,50.20,57,6,660,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,14:00,29.5,60,50.20,56,5,640,Medium,High,-35.0497,-58.4278,Sun
2025,February,18,summer,15:00,29.0,62,50.20,54,5,590,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,16:00,28.0,64,50.20,51,4,540,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,17:00,27.0,66,50.15,48,3,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,18,summer,18:00,26.5,68,50.10,46,2,470,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,19:00,26.0,69,50.10,45,2,460,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,20:00,25.8,70,50.10,44,1,455,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,21:00,25.7,70,50.10,44,1,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,22:00,25.6,70,50.10,44,1,448,Low,Low,-35.0497,-58.4278,Shade
2025,February,18,summer,23:00,25.5,69,50.10,44,1,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,00:00,25.4,68,50.05,43,1,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,01:00,25.0,70,50.05,42,0,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,02:00,24.5,71,50.05,41,0,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,03:00,24.0,72,50.05,40,0,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,04:00,23.8,73,50.05,40,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,05:00,24.0,72,50.05,41,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,06:00,24.5,71,50.05,44,2,430,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,19,summer,07:00,25.5,68,50.10,48,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,19,summer,08:00,26.5,66,50.15,51,4,510,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,19,summer,09:00,27.5,63,50.20,54,5,560,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,10:00,28.5,61,50.25,57,6,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,11:00,29.0,59,50.30,57,6,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,12:00,29.5,57,50.30,57,6,650,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,13:00,29.3,58,50.30,56,5,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,14:00,29.0,59,50.30,55,5,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,19,summer,15:00,28.5,61,50.25,53,4,560,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,19,summer,16:00,27.5,63,50.20,50,3,510,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,19,summer,17:00,26.5,65,50.18,47,3,470,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,19,summer,18:00,26.0,67,50.15,45,2,450,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,19:00,25.5,68,50.15,44,2,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,20:00,25.3,69,50.15,43,1,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,21:00,25.2,69,50.15,43,1,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,22:00,25.1,69,50.15,43,1,428,Low,Low,-35.0497,-58.4278,Shade
2025,February,19,summer,23:00,25.0,68,50.15,43,1,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,00:00,24.9,67,50.10,43,1,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,01:00,24.5,69,50.10,42,0,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,02:00,24.0,70,50.10,41,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,03:00,23.5,71,50.10,40,0,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,04:00,23.3,72,50.10,40,0,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,05:00,23.5,71,50.10,41,1,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,06:00,24.0,70,50.10,44,2,415,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,20,summer,07:00,25.0,67,50.15,48,3,455,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,20,summer,08:00,26.0,65,50.20,51,4,505,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,20,summer,09:00,27.0,62,50.30,54,5,555,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,10:00,28.0,60,50.35,57,6,605,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,11:00,28.5,58,50.40,57,6,625,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,12:00,29.0,56,50.40,57,6,645,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,13:00,28.8,57,50.40,56,5,625,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,14:00,28.5,58,50.40,55,5,605,Medium,High,-35.0497,-58.4278,Sun
2025,February,20,summer,15:00,28.0,60,50.35,53,4,555,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,20,summer,16:00,27.0,62,50.30,50,3,505,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,20,summer,17:00,26.0,64,50.28,47,3,465,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,20,summer,18:00,25.5,66,50.25,45,2,445,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,19:00,25.0,67,50.25,44,2,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,20:00,24.8,68,50.25,43,1,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,21:00,24.7,68,50.25,43,1,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,22:00,24.6,68,50.25,43,1,423,Low,Low,-35.0497,-58.4278,Shade
2025,February,20,summer,23:00,24.5,67,50.25,43,1,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,00:00,24.4,66,50.20,43,1,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,01:00,24.0,68,50.20,42,0,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,02:00,23.5,69,50.20,41,0,395,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,03:00,23.0,70,50.20,40,0,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,04:00,22.8,71,50.20,40,0,380,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,05:00,23.0,70,50.20,41,1,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,06:00,23.5,69,50.20,44,2,410,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,21,summer,07:00,24.5,66,50.25,48,3,450,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,21,summer,08:00,25.5,64,50.30,51,4,500,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,21,summer,09:00,26.5,61,50.40,54,5,550,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,10:00,27.5,59,50.45,57,6,600,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,11:00,28.0,57,50.50,57,6,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,12:00,28.5,55,50.50,57,6,640,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,13:00,28.3,56,50.50,56,5,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,14:00,28.0,57,50.50,55,5,600,Medium,High,-35.0497,-58.4278,Sun
2025,February,21,summer,15:00,27.5,59,50.45,53,4,550,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,21,summer,16:00,26.5,61,50.40,50,3,500,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,21,summer,17:00,25.5,63,50.38,47,3,460,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,21,summer,18:00,25.0,65,50.35,45,2,440,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,19:00,24.5,66,50.35,44,2,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,20:00,24.3,67,50.35,43,1,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,21:00,24.2,67,50.35,43,1,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,22:00,24.1,67,50.35,43,1,418,Low,Low,-35.0497,-58.4278,Shade
2025,February,21,summer,23:00,24.0,66,50.35,43,1,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,00:00,23.9,65,50.30,43,1,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,01:00,23.5,67,50.30,42,0,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,02:00,23.0,68,50.30,41,0,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,03:00,22.5,69,50.30,40,0,380,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,04:00,22.3,70,50.30,40,0,375,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,05:00,22.5,69,50.30,41,1,380,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,06:00,23.0,68,50.30,44,2,405,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,22,summer,07:00,24.0,65,50.35,48,3,445,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,22,summer,08:00,25.0,63,50.40,51,4,495,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,22,summer,09:00,26.0,60,50.50,54,5,545,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,10:00,27.0,58,50.55,57,6,595,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,11:00,27.5,56,50.60,57,6,615,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,12:00,28.0,54,50.60,57,6,635,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,13:00,27.8,55,50.60,56,5,615,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,14:00,27.5,56,50.60,55,5,595,Medium,High,-35.0497,-58.4278,Sun
2025,February,22,summer,15:00,27.0,58,50.55,53,4,545,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,22,summer,16:00,26.0,60,50.50,50,3,495,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,22,summer,17:00,25.0,62,50.48,47,3,455,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,22,summer,18:00,24.5,64,50.45,45,2,435,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,19:00,24.0,65,50.45,44,2,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,20:00,23.8,66,50.45,43,1,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,21:00,23.7,66,50.45,43,1,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,22:00,23.6,66,50.45,43,1,413,Low,Low,-35.0497,-58.4278,Shade
2025,February,22,summer,23:00,23.5,65,50.45,43,1,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,00:00,23.4,64,50.40,43,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,01:00,23.0,66,50.40,42,0,395,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,02:00,22.5,67,50.40,41,0,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,03:00,22.0,68,50.40,40,0,375,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,04:00,21.8,69,50.40,40,0,370,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,05:00,22.0,68,50.40,41,1,375,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,06:00,22.5,67,50.40,44,2,400,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,23,summer,07:00,23.5,64,50.45,48,3,440,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,23,summer,08:00,24.5,62,50.50,51,4,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,23,summer,09:00,25.5,59,50.60,54,5,540,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,10:00,26.5,57,50.65,57,6,590,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,11:00,27.0,55,50.70,57,6,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,12:00,27.5,53,50.70,57,6,630,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,13:00,27.3,54,50.70,56,5,610,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,14:00,27.0,55,50.70,55,5,590,Medium,High,-35.0497,-58.4278,Sun
2025,February,23,summer,15:00,26.5,57,50.65,53,4,540,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,23,summer,16:00,25.5,59,50.60,50,3,490,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,23,summer,17:00,24.5,61,50.58,47,3,450,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,23,summer,18:00,24.0,63,50.55,45,2,430,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,19:00,23.5,64,50.55,44,2,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,20:00,23.3,65,50.55,43,1,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,21:00,23.2,65,50.55,43,1,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,22:00,23.1,65,50.55,43,1,408,Low,Low,-35.0497,-58.4278,Shade
2025,February,23,summer,23:00,23.0,64,50.55,43,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,00:00,22.9,63,50.50,43,1,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,01:00,22.5,65,50.50,42,0,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,02:00,22.0,66,50.50,41,0,380,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,03:00,21.5,67,50.50,40,0,370,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,04:00,21.3,68,50.50,40,0,365,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,05:00,21.5,67,50.50,41,1,370,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,06:00,22.0,66,50.50,44,2,395,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,24,summer,07:00,23.0,63,50.55,48,3,435,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,24,summer,08:00,24.0,61,50.60,51,4,485,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,24,summer,09:00,25.0,58,50.70,54,5,535,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,10:00,26.0,56,50.75,57,6,585,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,11:00,26.5,54,50.80,57,6,605,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,12:00,27.0,52,50.80,57,6,625,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,13:00,26.8,53,50.80,56,5,605,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,14:00,26.5,54,50.80,55,5,585,Medium,High,-35.0497,-58.4278,Sun
2025,February,24,summer,15:00,26.0,56,50.75,53,4,535,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,24,summer,16:00,25.0,58,50.70,50,3,485,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,24,summer,17:00,24.0,60,50.68,47,3,445,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,24,summer,18:00,23.5,62,50.65,45,2,425,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,19:00,23.0,63,50.65,44,2,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,20:00,22.8,64,50.65,43,1,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,21:00,22.7,64,50.65,43,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,22:00,22.6,64,50.65,43,1,403,Low,Low,-35.0497,-58.4278,Shade
2025,February,24,summer,23:00,22.5,63,50.65,43,1,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,00:00,22.4,62,50.60,43,1,395,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,01:00,22.0,64,50.60,42,0,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,02:00,21.5,65,50.60,41,0,375,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,03:00,21.0,66,50.60,40,0,365,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,04:00,20.8,67,50.60,40,0,360,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,05:00,21.0,66,50.60,41,1,365,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,06:00,21.5,65,50.60,44,2,390,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,25,summer,07:00,22.5,62,50.65,48,3,430,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,25,summer,08:00,23.5,60,50.70,51,4,480,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,25,summer,09:00,24.5,57,50.80,54,5,530,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,10:00,25.5,55,50.85,57,6,580,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,11:00,26.0,53,50.90,57,6,600,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,12:00,26.5,51,50.90,57,6,620,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,13:00,26.3,52,50.90,56,5,600,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,14:00,26.0,53,50.90,55,5,580,Medium,High,-35.0497,-58.4278,Sun
2025,February,25,summer,15:00,25.5,55,50.85,53,4,530,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,25,summer,16:00,24.5,57,50.80,50,3,480,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,25,summer,17:00,23.5,59,50.78,47,3,440,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,25,summer,18:00,23.0,61,50.75,45,2,420,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,19:00,22.5,62,50.75,44,2,410,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,20:00,22.3,63,50.75,43,1,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,21:00,22.2,63,50.75,43,1,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,22:00,22.1,63,50.75,43,1,398,Low,Low,-35.0497,-58.4278,Shade
2025,February,25,summer,23:00,22.0,62,50.75,43,1,395,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,00:00,21.9,61,50.70,43,1,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,01:00,21.5,63,50.70,42,0,380,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,02:00,21.0,64,50.70,41,0,370,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,03:00,20.5,65,50.70,40,0,360,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,04:00,20.3,66,50.70,40,0,355,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,05:00,20.5,65,50.70,41,1,360,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,06:00,21.0,64,50.70,44,2,385,Medium,Medium,-35.0497,-58.4278,Shade
2025,February,26,summer,07:00,22.0,61,50.75,48,3,425,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,26,summer,08:00,23.0,59,50.80,51,4,475,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,26,summer,09:00,24.0,56,50.90,54,5,525,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,10:00,25.0,54,50.95,57,6,575,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,11:00,25.5,52,51.00,57,6,595,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,12:00,26.0,50,51.00,57,6,615,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,13:00,25.8,51,51.00,56,5,595,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,14:00,25.5,52,51.00,55,5,575,Medium,High,-35.0497,-58.4278,Sun
2025,February,26,summer,15:00,25.0,54,50.95,53,4,525,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,26,summer,16:00,24.0,56,50.90,50,3,475,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,26,summer,17:00,23.0,58,50.88,47,3,435,Medium,Medium,-35.0497,-58.4278,Sun
2025,February,26,summer,18:00,22.5,60,50.85,45,2,415,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,19:00,22.0,61,50.85,44,2,405,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,20:00,21.8,62,50.85,43,1,400,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,21:00,21.7,62,50.85,43,1,395,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,22:00,21.6,62,50.85,43,1,393,Low,Low,-35.0497,-58.4278,Shade
2025,February,26,summer,23:00,21.5,61,50.85,43,1,390,Low,Low,-35.0497,-58.4278,Shade
2025,February,27,summer,00:00,21.4,60,50.80,43,1,385,Low,Low,-35.0497,-58.4278,Shade
2025,February,27,summer,01:00,21.0,62,50.80,42,0,375,Low,Low,-35.0497,-58.4278,Shade
2025,February,27,summer,02:00,20.5,63,50.80,41,0,365,Low,Low,-35.0497,-58.4278,Shade
2025,February,27,summer,03:00,20.0,64,50.80,40,0,355,Low,Low,-35.0497,-58.4278,Shade
